"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"172","Conservation not only protects diverse lands and species, it's also an important part of battling climate change. https://t.co/gjvhHNPFKL",FALSE,4163,NA,2016-09-06 16:58:04,FALSE,NA,"773203627125055488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1245,FALSE,FALSE,NA,NA
"173","""When we protect our lands, it helps us protect the climate for the future."" —President Obama #ActOnClimate https://t.co/qdoCgYPQom",FALSE,4658,NA,2016-09-06 15:03:43,FALSE,NA,"773174849346768896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1307,FALSE,FALSE,NA,NA
"174","President Obama has a message for America's workers today—check it out: https://t.co/KlPj1YGeQ4 #LaborDay https://t.co/qzbHAfRXNs",FALSE,3809,NA,2016-09-05 16:03:14,FALSE,NA,"772827439126966272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",895,FALSE,FALSE,NA,NA
"175","In the weekly address, President Obama commemorates the labor movement that helped build this country. https://t.co/JsZvcpTyee",FALSE,4797,NA,2016-09-03 17:01:19,FALSE,NA,"772117278464679937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1124,FALSE,FALSE,NA,NA
"176","Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs. https://t.co/Pr78WaT0V2",FALSE,7905,NA,2016-09-02 22:27:07,FALSE,NA,"771836881495584768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2544,FALSE,FALSE,NA,NA
"177","When Americans stand together, there's no challenge too great to solve—not even climate change. #ActOnClimate today: https://t.co/5mqlv3ZXas",FALSE,2829,NA,2016-09-02 19:59:45,FALSE,NA,"771799796344512512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",736,FALSE,FALSE,NA,NA
"178","Unemployment: ⬇
Deficits: ⬇
Uninsured rate: ⬇
Jobs: +15.1 million https://t.co/mWcAgfM8zn",FALSE,8420,NA,2016-09-02 18:28:14,FALSE,NA,"771776767581360128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2706,FALSE,FALSE,NA,NA
"179","It's been a long road, but we're far better off than we were eight years ago. https://t.co/o8UdtCezYE",FALSE,8561,NA,2016-09-02 17:01:55,FALSE,NA,"771755042391097345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2463,FALSE,FALSE,NA,NA
"180","The economy added 151,000 jobs in August—extending the longest streak of total job growth on record.",FALSE,8859,NA,2016-09-02 15:10:40,FALSE,NA,"771727047710412800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2368,FALSE,FALSE,NA,NA
"181","Senate leaders return from recess next week. They need to get to work on a vote for Judge Garland—say so. https://t.co/pdRYkz7kFV #DoYourJob",FALSE,3109,NA,2016-09-01 21:06:14,FALSE,NA,"771454141801439233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",871,FALSE,FALSE,NA,NA
"182","Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs. https://t.co/ScbkMVcovu",FALSE,9061,NA,2016-09-01 19:33:21,FALSE,NA,"771430763069788160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2706,FALSE,FALSE,NA,NA
"183","Stay in the loop with important facts, brought to you weekly. Join @OFA's Truth Team: https://t.co/YNdzkLi9cb",FALSE,1490,NA,2016-09-01 16:00:17,FALSE,NA,"771377146820300800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",375,FALSE,FALSE,NA,NA
"184","Senate leaders need to hear you expect a vote on Judge Garland when recess ends—say you'll let them know: https://t.co/ETmcpsRRY6 #DoYourJob",FALSE,2827,NA,2016-08-31 19:42:44,FALSE,NA,"771070737624866816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",800,FALSE,FALSE,NA,NA
"185","We can't afford to have a Supreme Court that's short-handed. Here's why: https://t.co/XcIRdewObs",FALSE,2380,NA,2016-08-31 17:38:19,FALSE,NA,"771039428986871808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",732,FALSE,FALSE,NA,NA
"186","The American people need their legislators to be dedicated to solutions, not obstruction. #DoYourJob https://t.co/mrTXe8sti6",FALSE,7681,NA,2016-08-31 16:24:53,FALSE,NA,"771020947184754688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3095,FALSE,FALSE,NA,NA
"187","Senate leaders have a job to do—join the thousands reminding them when they reconvene next week. https://t.co/FWsdVnejYH #DoYourJob",FALSE,2661,NA,2016-08-30 22:17:40,FALSE,NA,"770747342249046017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",772,FALSE,FALSE,NA,NA
"188","Summer's almost over, Senate leaders. #DoYourJob https://t.co/JOEchACJ6i",FALSE,6121,NA,2016-08-30 20:03:12,FALSE,NA,"770713502583369728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2238,FALSE,FALSE,NA,NA
"189","Have meaningful, fact-based conversations. Join OFA's Truth Team: https://t.co/R0cSASIGew. https://t.co/Fs4esnNcdD",FALSE,1781,NA,2016-08-30 18:08:24,FALSE,NA,"770684610715930624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",422,FALSE,FALSE,NA,NA
"190","Show off your pride in this movement—grab your Organizing&amp; tee: https://t.co/lFFWUSZljm. https://t.co/htUFnTNn28",FALSE,2583,NA,2016-08-30 15:35:45,FALSE,NA,"770646196561989632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",626,FALSE,FALSE,NA,NA
"191","Senate leaders must put country before party politics. Read why it's time to give Judge Garland a vote. https://t.co/zipWl7JgU2",FALSE,3764,NA,2016-08-29 21:15:13,FALSE,NA,"770369235998511104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1068,FALSE,FALSE,NA,NA
"192","It's not too late for Senate leaders to give Judge Garland a fair hearing and up-or-down vote. Say you agree. https://t.co/p48z2I8Mvr",FALSE,4848,NA,2016-08-29 19:10:14,FALSE,NA,"770337784343113728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1395,FALSE,FALSE,NA,NA
"193","Obstruction—especially when it comes to the Supreme Court—is nothing to be proud of, @SenateMajLdr. #DoYourJob https://t.co/FwsAnwqNH2",FALSE,8113,NA,2016-08-29 17:19:11,FALSE,NA,"770309835388661760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3408,FALSE,FALSE,NA,NA
"194","President Obama continues his track record of protecting millions of acres of federal land and water. Take a look: https://t.co/J2GXikEUvR",FALSE,7395,NA,2016-08-26 21:58:05,FALSE,NA,"769292859761537024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2079,FALSE,FALSE,NA,NA
"195","Speaking up is the first step. Let's build on our progress one conversation at a time. #WomensEqualityDay https://t.co/a0poSyIiqP",FALSE,8044,NA,2016-08-26 20:14:48,FALSE,NA,"769266869916184576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2779,FALSE,FALSE,NA,NA
"196","Say you'll continue the fight to make gender equality a reality in America: https://t.co/XusbC9I8l3 #WomensEqualityDay",FALSE,2383,NA,2016-08-26 18:45:53,FALSE,NA,"769244491316277249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",742,FALSE,FALSE,NA,NA
"197","We've come a long way, but there's still more to do to make sure women are truly treated equally. #WomensEqualityDay https://t.co/B7C0Nk27T5",FALSE,13093,NA,2016-08-26 17:03:56,FALSE,NA,"769218837371842560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5169,FALSE,FALSE,NA,NA
"198","Organize for change in your community, and look good doing it. https://t.co/1Flbtn2PQQ https://t.co/e5TkkUQI1A",FALSE,2921,NA,2016-08-26 15:34:22,FALSE,NA,"769196294732521472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",658,FALSE,FALSE,NA,NA
"199","""These are our American cathedrals, and they belong to you."" —Jonathan B. Jarvis, director of the @NatlParkService https://t.co/NbAXewqVsA",FALSE,5301,NA,2016-08-25 22:13:39,FALSE,NA,"768934388612554752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1498,FALSE,FALSE,NA,NA
"200","Happy 100th birthday, @NatlParkService. Here's to the next 100. #NPS100 https://t.co/LGShTB9l4x",FALSE,9076,NA,2016-08-25 20:24:41,FALSE,NA,"768906966936596480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2581,FALSE,FALSE,NA,NA
"201","We need nine Supreme Court justices. The Senate needs to do its job and vote on Judge Garland: https://t.co/VbPUcviyZ2 #DoYourJob",FALSE,3445,NA,2016-08-24 21:35:17,FALSE,NA,"768562348575428608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1043,FALSE,FALSE,NA,NA
"202","This is nothing more than shameless partisanship. The Supreme Court should be held in higher regard. #DoYourJob https://t.co/I0TN3csv0O",FALSE,10244,NA,2016-08-24 20:32:39,FALSE,NA,"768546585735114752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4105,FALSE,FALSE,NA,NA
"203","Get important news delivered straight to your inbox—join the @OFA Truth Team: https://t.co/CQa3WGnBcB",FALSE,1262,NA,2016-08-24 18:44:34,FALSE,NA,"768519385669480448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",307,FALSE,FALSE,NA,NA
"204","Rhode Island just built America's first offshore wind farm, which will create clean energy and fight climate change. https://t.co/76pwc0JM3m",FALSE,7222,NA,2016-08-24 16:30:26,FALSE,NA,"768485628648431616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2915,FALSE,FALSE,NA,NA
"205","America's leadership in the fight against climate change pays off in more ways than one. #ActOnClimate https://t.co/tGK9Uu5l0C",FALSE,6263,NA,2016-08-24 15:17:29,FALSE,NA,"768467271580725248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1580,FALSE,FALSE,NA,NA
"206","We can't wait any longer to restore our Supreme Court to full capacity. Tell Senate leaders: It's time for a vote. https://t.co/INKhdtm2rn",FALSE,4534,NA,2016-08-22 22:12:25,FALSE,NA,"767846915941605376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1303,FALSE,FALSE,NA,NA
"207","The Supreme Court isn't some partisan football to be kicked around. Senate leaders should stop treating it like one. https://t.co/akIkPCcxUM",FALSE,14746,NA,2016-08-22 19:31:02,FALSE,NA,"767806303486050305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4766,FALSE,FALSE,NA,NA
"208","Read why the Supreme Court needs nine justices, not shameless partisanship. https://t.co/8p9l6bSPcq",FALSE,2941,NA,2016-08-22 17:45:27,FALSE,NA,"767779732955947008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",876,FALSE,FALSE,NA,NA
"209","Get the facts. Cut through the noise with the @OFA Truth Team: https://t.co/4YNdcmVTED https://t.co/OlBqKSgLUZ",FALSE,2548,NA,2016-08-22 16:07:53,FALSE,NA,"767755176799195136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",616,FALSE,FALSE,NA,NA
"210","""We’ve protected more than 265 million acres of public lands and waters."" —President Obama https://t.co/TyJS4eBFr5",FALSE,5764,NA,2016-08-20 17:08:11,FALSE,NA,"767045577414696960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1205,FALSE,FALSE,NA,NA
"211","In the weekly address, President Obama commemorates the 100th anniversary of the @NatlParkService. https://t.co/TyJS4eBFr5",FALSE,4027,NA,2016-08-20 16:04:35,FALSE,NA,"767029573603164160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",805,FALSE,FALSE,NA,NA
"212","Another record broken. https://t.co/sw9XGUXWqX #ActOnClimate",FALSE,2905,NA,2016-08-19 19:16:26,FALSE,NA,"766715464122793984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1510,FALSE,FALSE,NA,NA
"213","Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: https://t.co/rNIKnWI2K2",FALSE,2842,NA,2016-08-19 17:14:06,FALSE,NA,"766684679940354048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",809,FALSE,FALSE,NA,NA
"214","Climate change is not too big of a challenge to solve. We're making good headway. #ActOnClimate https://t.co/s2yzyDqvNR",FALSE,8605,NA,2016-08-19 15:17:23,FALSE,NA,"766655304767385600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2090,FALSE,FALSE,NA,NA
"215","“Each month just gives another data point that makes the evidence stronger that we’re changing the climate.” https://t.co/QbFZXySQ86",FALSE,6104,NA,2016-08-18 21:59:23,FALSE,NA,"766394084235759616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3072,FALSE,FALSE,NA,NA
"216","Fifteen months in a row of record-breaking heat is a signal that can't be denied: We need to #ActOnClimate. https://t.co/pXnbiNYFP9",FALSE,11112,NA,2016-08-18 20:57:21,FALSE,NA,"766378474835677184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5244,FALSE,FALSE,NA,NA
"217","Get the facts, not the fluff—join the OFA Truth Team: https://t.co/ssz4MCTj7s",FALSE,1482,NA,2016-08-18 16:57:06,FALSE,NA,"766318013465321472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",369,FALSE,FALSE,NA,NA
"218","Carry what you need while organizing for change. https://t.co/PcxJtQcx2I https://t.co/cVvj9b3Mnq",FALSE,1986,NA,2016-08-18 15:50:06,FALSE,NA,"766301152254111744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",394,FALSE,FALSE,NA,NA
"219","New standards for heavy-duty trucks will cut 1.1 billion metric tons of carbon pollution through 2027. https://t.co/1BncKu28M3",FALSE,4006,NA,2016-08-17 21:18:52,FALSE,NA,"766021502881767424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1043,FALSE,FALSE,NA,NA
"220","Call on Congress to #DisarmHate. Add your name to support common-sense gun legislation: https://t.co/YvBX3rPILx",FALSE,2700,NA,2016-08-17 19:46:08,FALSE,NA,"765998165090639872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",783,FALSE,FALSE,NA,NA
"221","It’s President Obama’s last birthday in office—​d​on’t forget to sign ​the card. https://t.co/CLi4FB4WKp",FALSE,5877,NA,2016-08-04 22:29:15,FALSE,NA,"761328169353830401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1218,FALSE,FALSE,NA,NA
"222","Keep that smile going strong. Wish President Obama a happy 55th birthday today: https://t.co/tSHQHvncPX https://t.co/G2qXz14MS1",FALSE,17973,NA,2016-08-04 20:01:09,FALSE,NA,"761290901742243841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4918,FALSE,FALSE,NA,NA
"223","Make President Obama's last birthday in office extra special. Sign the card: https://t.co/DgxEf3bhxa #TBT https://t.co/eEqqEJ114i",FALSE,8016,NA,2016-08-04 17:46:02,FALSE,NA,"761256899111219201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1732,FALSE,FALSE,NA,NA
"224","The Clean Power Plan is one of the biggest steps forward in the fight to #ActOnClimate. https://t.co/UBXPe98NUF",FALSE,6327,NA,2016-08-04 16:22:52,FALSE,NA,"761235968338767874",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1459,FALSE,FALSE,NA,NA
"225","One last birthday as Organizer-in-Chief. Help make it a good one—sign the card now: https://t.co/B5SHzEgogW https://t.co/5CDfypnatQ",FALSE,10261,NA,2016-08-04 14:24:41,FALSE,NA,"761206224578674688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2119,FALSE,FALSE,NA,NA
"226","Birthday game: stronger. 
Wish President Obama a happy 55th. https://t.co/SXUywd7WiG https://t.co/fs6mKxiGAf",FALSE,10354,NA,2016-08-03 23:32:15,FALSE,NA,"760981638146691073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3432,FALSE,FALSE,NA,NA
"227","From the Clean Power Plan to the Paris Climate Agreement, the U.S. is leading the way in the fight to #ActOnClimate. https://t.co/aBMaZdrgGB",FALSE,3783,NA,2016-08-03 21:42:57,FALSE,NA,"760954131854917632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",856,FALSE,FALSE,NA,NA
"228","Don't sleep on this—the President's birthday is tomorrow. Sign the card now: https://t.co/3WFStgOrZs https://t.co/gnVYxrg3Xx",FALSE,5101,NA,2016-08-03 20:06:31,FALSE,NA,"760929865403101184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1080,FALSE,FALSE,NA,NA
"229","Today is the one-year anniversary of the Clean Power Plan—show your support in the fight to #ActOnClimate. https://t.co/0knkqAe3oE",FALSE,2268,NA,2016-08-03 18:35:01,FALSE,NA,"760906837201784832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",598,FALSE,FALSE,NA,NA
"230","The Clean Power Plan will cut carbon pollution from power plants by 32 percent by 2030. #ActOnClimate https://t.co/UDp2Ti5ji1",FALSE,6323,NA,2016-08-03 17:11:59,FALSE,NA,"760885939816189953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1636,FALSE,FALSE,NA,NA
"231","Show President Obama some love on his 55th birthday—sign the birthday card. https://t.co/Tzhrrxe07J https://t.co/Bxl1FsOVFd",FALSE,10369,NA,2016-08-03 15:37:16,FALSE,NA,"760862102940549121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1958,FALSE,FALSE,NA,NA
"232","Step 1: Sign President Obama's birthday card. 
Step 2: Celebrate. https://t.co/h7pKIzy7cc https://t.co/9tW6bxDIiT",FALSE,10771,NA,2016-08-02 20:46:30,FALSE,NA,"760577537298665473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2886,FALSE,FALSE,NA,NA
"233","Senate leaders are weakening our highest court by refusing to vote on Judge Garland. https://t.co/FPgZJBQKL5 #DoYourJob",FALSE,2546,NA,2016-08-02 19:45:37,FALSE,NA,"760562216475107328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",774,FALSE,FALSE,NA,NA
"234","It has been a record-breaking 139 days since Judge Garland was nominated and still no hearing or vote. #DoYourJob https://t.co/IX6RxQ300I",FALSE,18787,NA,2016-08-02 18:21:55,FALSE,NA,"760541150826541060",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",8589,FALSE,FALSE,NA,NA
"235","Supreme Court seats: 9
Current number of Justices: 8
Number of hearings/votes on President Obama's nominee: 0
https://t.co/lpyEEkFhrf",FALSE,4555,NA,2016-08-02 16:41:49,FALSE,NA,"760515960314802177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1916,FALSE,FALSE,NA,NA
"236","44 is turning 55. Celebrate—sign the card. https://t.co/608nLDOLP4",FALSE,4609,NA,2016-08-02 15:28:10,FALSE,NA,"760497425861648384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",853,FALSE,FALSE,NA,NA
"237","Judge Garland should get a fair hearing and an up-or-down vote from the Senate. Speak out. https://t.co/7pWxq5J2DO #DoYourJob",FALSE,3194,NA,2016-08-01 20:58:54,FALSE,NA,"760218269047361536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",979,FALSE,FALSE,NA,NA
"238","The Supreme Court still needs a ninth justice, but Senate leaders are still refusing to do their jobs. #DoYourJob https://t.co/HmgNHkz7e8",FALSE,16800,NA,2016-08-01 18:45:24,FALSE,NA,"760184673959981056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",7398,FALSE,FALSE,NA,NA
"239","55? May be time for some new material. Join @OFA in wishing President Obama happy birthday. https://t.co/oUxjlKyav0 https://t.co/43jKdxP6Ys",FALSE,6840,NA,2016-08-01 16:47:09,FALSE,NA,"760154914135740416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1279,FALSE,FALSE,NA,NA
"240","Keep up with the issues that matter to you. Spread the facts. Join the @OFA Truth Team. https://t.co/bjY7c005w5 https://t.co/SDHeeVPnlR",FALSE,2987,NA,2016-08-01 15:38:07,FALSE,NA,"760137543413182464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",731,FALSE,FALSE,NA,NA
"241","""We all have to do our job. The President has done his. Senate Republicans must do theirs."" —@VP Biden https://t.co/QxhI589Zdv #DoYourJob",FALSE,5667,NA,2016-07-30 18:58:41,FALSE,NA,"759463243005894656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1406,FALSE,FALSE,NA,NA
"242","������ Sign the card and wish President Obama a happy birthday. ������ https://t.co/NgkIZGXHbc https://t.co/0dkapeIOjR",FALSE,7948,NA,2016-07-30 17:36:21,FALSE,NA,"759442520866746368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1578,FALSE,FALSE,NA,NA
"243","In the weekly address, retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy. https://t.co/QxhI58rAC5",FALSE,2208,NA,2016-07-30 16:39:38,FALSE,NA,"759428246446497792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",471,FALSE,FALSE,NA,NA
"244","Before their obstruction of President Obama's nominee, these six senators voted to confirm Judge Garland. https://t.co/xiGIdD2Ask",FALSE,7917,NA,2016-07-29 20:22:00,FALSE,NA,"759121818758373376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3280,FALSE,FALSE,NA,NA
"245","Add your name if you think the Supreme Court is no place for partisan political games: https://t.co/sK8BDevFue #DoYourJob",FALSE,2929,NA,2016-07-29 19:05:14,FALSE,NA,"759102500343537664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",763,FALSE,FALSE,NA,NA
"246","It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end. https://t.co/0P8jRkYUCq",FALSE,17665,NA,2016-07-29 17:42:34,FALSE,NA,"759081698676056064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5921,FALSE,FALSE,NA,NA
"247","Help President Obama celebrate his 55th birthday by signing @OFA's card today: https://t.co/nr2aVrgt7C https://t.co/RZuTbsfesr",FALSE,6408,NA,2016-07-29 16:10:29,FALSE,NA,"759058522453659653",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1262,FALSE,FALSE,NA,NA
"248","Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: https://t.co/sDgDkRxb6W",FALSE,3107,NA,2016-07-28 20:41:09,FALSE,NA,"758764251683008513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",917,FALSE,FALSE,NA,NA
"249","Wildfire seasons are getting longer, more dangerous, and more expensive. We need to do more to #ActOnClimate. https://t.co/hpHjwknx3v",FALSE,3238,NA,2016-07-28 19:41:38,FALSE,NA,"758749275685658624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1147,FALSE,FALSE,NA,NA
"250","Fighting for progress never goes out of style. Get your @OFA Classic Tee: https://t.co/BeG8Ro7HAH https://t.co/UsSmzlKW4z",FALSE,2437,NA,2016-07-28 16:55:18,FALSE,NA,"758707416384937984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",511,FALSE,FALSE,NA,NA
"251","It's time to offer serious solutions on how to build on #Obamacare's progress—not take it away. https://t.co/rw69A5Jybh",FALSE,4984,NA,2016-07-28 15:31:25,FALSE,NA,"758686303298826240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1340,FALSE,FALSE,NA,NA
"252","We've made a lot of progress, but there's still more work to do. https://t.co/CjniZ7ZTTn",FALSE,8346,NA,2016-07-27 19:38:58,FALSE,NA,"758386214428815360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2085,FALSE,FALSE,NA,NA
"253","Thanks to #Obamacare, millions of Americans have gained the coverage they need. Say you're proud. https://t.co/cDHxzoPFFk",FALSE,4848,NA,2016-07-27 17:24:00,FALSE,NA,"758352251165388800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1170,FALSE,FALSE,NA,NA
"254","Six years later, and Republican leaders still have no credible #Obamacare alternative. https://t.co/Y6yMqo4bEe",FALSE,17771,NA,2016-07-27 15:38:22,FALSE,NA,"758325664541925376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5682,FALSE,FALSE,NA,NA
"255","It's the mark of the movement—wear it proud. Get yours today: https://t.co/9EWLm1eEOB https://t.co/WkXpfoMdMm",FALSE,3891,NA,2016-07-26 20:33:08,FALSE,NA,"758037460282515456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",744,FALSE,FALSE,NA,NA
"256","Judge Garland is a well qualified nominee. Senate leaders' refusal to even give him a hearing is unacceptable. https://t.co/So0px3M6pr",FALSE,16108,NA,2016-07-26 19:45:59,FALSE,NA,"758025591618539520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",6070,FALSE,FALSE,NA,NA
"257","Let's be clear: #Obamacare is working and helping millions of Americans. https://t.co/OVZqdsjkOn",FALSE,8284,NA,2016-07-26 18:36:00,FALSE,NA,"758007980856004608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2178,FALSE,FALSE,NA,NA
