"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"364","Hott ninja   https://t.co/XkdiCi9Bto",FALSE,3116,NA,2014-12-04 04:25:57,FALSE,NA,"540361339584385024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2411,FALSE,FALSE,NA,NA
"365","""JOEL EMBIID"" tattoo on the arm http://t.co/8Hvk72u39V",FALSE,3425,NA,2014-12-04 04:16:26,FALSE,NA,"540358944804593665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2020,FALSE,FALSE,NA,NA
"366","Dinner on me tonight http://t.co/Xem8CbrFDe",FALSE,5517,NA,2014-12-04 04:07:59,FALSE,NA,"540356819378782208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3706,FALSE,FALSE,NA,NA
"367","#TogetherWeBuild http://t.co/MZw6LuWT1N",FALSE,2178,NA,2014-12-04 04:04:02,FALSE,NA,"540355823059603456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1072,FALSE,FALSE,NA,NA
"368","I'M BACK",FALSE,3609,NA,2014-12-04 03:47:08,FALSE,NA,"540351569657888768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1497,FALSE,FALSE,NA,NA
"369","Great win for my Jayhawks #RockChalk",FALSE,1454,NA,2014-11-30 20:08:13,FALSE,NA,"539148918202703873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",469,FALSE,FALSE,NA,NA
"370","#FlyEaglesFly Touchdown",FALSE,1417,NA,2014-11-27 21:41:21,FALSE,NA,"538085191873724417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1120,FALSE,FALSE,NA,NA
"371","TRUST THE PROCESS!!!! #10straight",FALSE,2168,NA,2014-11-19 04:27:49,FALSE,NA,"534925989756014592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1570,FALSE,FALSE,NA,NA
"372","Watching games like these makes me ask myself a LOT of questions...... I miss college, Kansas and the...........",FALSE,1891,NA,2014-11-19 03:45:18,FALSE,NA,"534915291252543489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",844,FALSE,FALSE,NA,NA
"373","First football game #FlyEaglesFly http://t.co/vFL70GJcdn",FALSE,2678,NA,2014-11-11 03:45:26,FALSE,NA,"532016223123673088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",953,FALSE,FALSE,NA,NA
"374","Thank you everyone for the support....... He didn't deserve the way he died either smh #Prayers",FALSE,2250,NA,2014-10-17 21:23:37,FALSE,NA,"523222828146253825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",498,FALSE,FALSE,NA,NA
"375","RIP http://t.co/nnbQxC6SS6",FALSE,8306,NA,2014-10-17 20:29:47,FALSE,NA,"523209279407661056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3472,FALSE,FALSE,NA,NA
"376","EAGLES",FALSE,2416,NA,2014-10-13 02:35:49,FALSE,NA,"521489454511693824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2005,FALSE,FALSE,NA,NA
"377","There is no place like home #Rockchalk http://t.co/6Ekti45otZ",FALSE,1258,NA,2014-10-10 21:22:27,FALSE,NA,"520685819078901761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",410,FALSE,FALSE,NA,NA
"378","Ì†ΩÌ≤ØÌ†ΩÌ≤ØÌ†ΩÌ≤Ø http://t.co/oe8kDVBLJp",FALSE,1007,NA,2014-10-09 23:23:46,FALSE,NA,"520353959782133760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",270,FALSE,FALSE,NA,NA
"379","I averaged 39 ppg, 15 rbs, 7 ass, 6 blks #MVP",FALSE,2169,NA,2014-10-08 00:29:57,FALSE,NA,"519645839833055232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",881,FALSE,FALSE,NA,NA
"380","I'm a beast in 2K15. I won a championship with Philly in my first year #NBA2K15 #unstoppable",FALSE,2742,NA,2014-10-08 00:25:17,FALSE,NA,"519644666392621058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1299,FALSE,FALSE,NA,NA
"381","Classic @NerlensNoel3 with @MCW1 in Spain...... #ThoseninjasCrazy https://t.co/aXXHaYbnhK",FALSE,579,NA,2014-10-06 19:11:02,FALSE,NA,"519203193210028032",NA,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","JoelEmbiid",323,FALSE,FALSE,NA,NA
"382",".@LandenLucas33 bro remember this??? Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç he took his clothes off to play one on one..... Kansas was fun https://t.co/pEjjRXUPnM",FALSE,1378,NA,2014-10-06 18:53:38,FALSE,NA,"519198814369234945",NA,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","JoelEmbiid",1199,FALSE,FALSE,NA,NA
"383","Night Twitter world",FALSE,375,NA,2014-10-06 02:14:20,FALSE,NA,"518947332864626690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",68,FALSE,FALSE,NA,NA
"384","I wish I could've gone to Late Night in the Phog at Kansas this year to see my people and the.........Ì†ΩÌ∏èÌ†ΩÌ∏¥ I miss themÌ†ΩÌ∏©",FALSE,588,NA,2014-10-06 02:11:36,FALSE,NA,"518946643526582272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",129,FALSE,FALSE,NA,NA
"385","Man I'm so cheesed right now...... They don't make Shirley temples the same way everywhere Ì†ΩÌ∏°Ì†ΩÌ∏°Ì†ΩÌ∏°Ì†ΩÌ∏° #FavoriteDrink",FALSE,1088,NA,2014-10-06 00:57:16,FALSE,NA,"518927940332318722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",660,FALSE,FALSE,NA,NA
"386","@ Boston for the first preseason game...... Can't believe the season is already here #NBA",FALSE,585,NA,2014-10-05 21:05:08,FALSE,NA,"518869520619151360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",133,FALSE,FALSE,NA,NA
"387","Went to AFRICA a week ago, killed a lion then I killed a goat hitting the schmoneyyyy Ì†ΩÌ≤ÄÌ†ΩÌ≤ÄÌ†ΩÌ≤ÄÌ†ΩÌ≤ÄÌ†ΩÌ≤Ä",FALSE,2019,NA,2014-10-04 19:51:24,FALSE,NA,"518488578956214272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1482,FALSE,FALSE,NA,NA
"388","This vine kills me..... Can't stop laughing Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç. http://t.co/R7OSGXC67D #WeAllFromAfrica",FALSE,2612,NA,2014-10-04 19:43:41,FALSE,NA,"518486637219942400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2449,FALSE,FALSE,NA,NA
"389","Ì†ΩÌ∏ÉÌ†ΩÌ∏ÉÌ†ΩÌ∏ÉÌ†ΩÌ∏ÉÌ†ΩÌ∏É http://t.co/6FTRu891zU",FALSE,2823,NA,2014-10-03 21:13:00,FALSE,NA,"518146725576732672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1743,FALSE,FALSE,NA,NA
"390","Genius idea by...... Now that's funny http://t.co/HPng4tHMqM",FALSE,702,NA,2014-10-03 20:45:10,FALSE,NA,"518139719004454913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",462,FALSE,FALSE,NA,NA
"391","Happy just because I have the Sixers jersey on......SQUADÌ†ºÌøÄÌ†ºÌøÄ #BelieveTheHype http://t.co/HtO1b5YcSI",FALSE,389,NA,2014-10-01 23:42:05,FALSE,NA,"517459467164979200",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JoelEmbiid",186,FALSE,FALSE,NA,NA
"392","I can't lose in FIFA 15.... Just ask @MCW1 and @TWroten_LOE I'm nice",FALSE,585,NA,2014-09-30 02:13:09,FALSE,NA,"516772707615391745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",127,FALSE,FALSE,NA,NA
"393","Just smacked @MCW1 in fifa15 6-0 #Heass",FALSE,1681,NA,2014-09-30 01:13:09,FALSE,NA,"516757607210811392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",651,FALSE,FALSE,NA,NA
"394","http://t.co/GqRpy95erT @Ronnie2K .......... Now we just gotta wait for the game",FALSE,281,NA,2014-09-15 22:24:31,FALSE,NA,"511641742224130048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",135,FALSE,FALSE,NA,NA
"395","I guess the ""sliding in the DMS"" worked perfectly http://t.co/nU8Fk6uDNj",FALSE,900,NA,2014-09-15 22:22:04,FALSE,NA,"511641124793233408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",385,FALSE,FALSE,NA,NA
"396","Make sure y'all use my DREAM SHAKE on NBA 2k15...... I don't know who's gonna stop that. We made it.",FALSE,973,NA,2014-09-15 22:13:21,FALSE,NA,"511638930698293248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",494,FALSE,FALSE,NA,NA
"397","Pardon MA' FRENCH Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥• #√úKT #Smilingisoverrated #Draftfaceon http://t.co/8IeJfldrWG",FALSE,87,NA,2014-09-15 22:05:58,FALSE,NA,"511637071749197824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JoelEmbiid",41,FALSE,FALSE,NA,NA
"398","‚Äú@0BrandonDavies: @JoelEmbiid #WeAllFromAfrica Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç‚Äù you already know #WeAllFromAfrica #spreadtheword haha",FALSE,102,NA,2014-09-15 20:54:52,FALSE,NA,"511619181146816513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",24,FALSE,FALSE,NA,NA
"399","Forever a troll",FALSE,624,NA,2014-09-14 04:12:34,FALSE,NA,"511004555308703745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",339,FALSE,FALSE,NA,NA
"400","He doesn't look good",FALSE,156,NA,2014-09-14 04:01:07,FALSE,NA,"511001674195173376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",49,FALSE,FALSE,NA,NA
"401","Alright not a hater but we can all agree the MAIDANA won right? GOODNIGHT",FALSE,458,NA,2014-09-14 03:56:32,FALSE,NA,"511000518085574656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",313,FALSE,FALSE,NA,NA
"402","MAYWEATHER IS TRIPPING.... NOTHING HAPPENED, HES TRYNA BUY TIME",FALSE,462,NA,2014-09-14 03:38:32,FALSE,NA,"510995988581187584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",501,FALSE,FALSE,NA,NA
"403","MAIDANA IS LOOKING LIKE A SUPERHERO RIGHT NOW..... I SWEAR HE GONNA WIN",FALSE,367,NA,2014-09-14 03:31:51,FALSE,NA,"510994307432841216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",248,FALSE,FALSE,NA,NA
"404","MAIDANA JUST WON BY KO. MAYWWEATHER IS ON THE FLOOR",FALSE,713,NA,2014-09-14 03:21:08,FALSE,NA,"510991611741102080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",601,FALSE,FALSE,NA,NA
"405","After basketball, I'm signing with either Real Madrid, Arsenal, Lyon, inter Milan, or Bayer Munich..... Just so I can become a pro for a day",FALSE,1325,NA,2014-09-13 13:39:18,FALSE,NA,"510784790652801024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",898,FALSE,FALSE,NA,NA
"406","Real Madrid is still my ""FAVORITE TEAM""tho #Benzema",FALSE,505,NA,2014-09-13 13:23:01,FALSE,NA,"510780692616462336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",380,FALSE,FALSE,NA,NA
"407","Sanchez is making us so much better GOAL",FALSE,350,NA,2014-09-13 13:16:34,FALSE,NA,"510779070859472897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",193,FALSE,FALSE,NA,NA
"408","@MauriceEdu I might but I gotta go somewhere tho.... If I can make it, I will",FALSE,16,"MauriceEdu",2014-09-13 13:08:13,FALSE,"510776606093484032","510776967457955840","51597791","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1,FALSE,FALSE,NA,NA
"409","GOALLLLLLLLLL GOAL GOAL GOAL GOAL GOALLLLLLLLLLLLLLL (Spanish commentators) ha te quiero",FALSE,394,NA,2014-09-13 13:06:22,FALSE,NA,"510776500510285824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",234,FALSE,FALSE,NA,NA
"410","Soccer players be flopping so muchÌ†ΩÌ∏°Ì†ΩÌ∏°Ì†ΩÌ∏°",FALSE,645,NA,2014-09-13 13:04:23,FALSE,NA,"510776000817680384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",366,FALSE,FALSE,NA,NA
"411","But I have to say, √ñzil was way better at Real Madrid",FALSE,476,NA,2014-09-13 12:50:25,FALSE,NA,"510772487953854464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",321,FALSE,FALSE,NA,NA
"412","I think √ñzil is good y'all don't understand...... He knows the game",FALSE,510,NA,2014-09-13 12:28:17,FALSE,NA,"510766917406441472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",266,FALSE,FALSE,NA,NA
"413","I hate those systems where they only have one main forward..... Never works unless you're one of the best and Welbeck is not #Arsenal",FALSE,422,NA,2014-09-13 12:25:06,FALSE,NA,"510766115203858432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",199,FALSE,FALSE,NA,NA
"414","Come on Arsenal",FALSE,460,NA,2014-09-13 12:13:34,FALSE,NA,"510763216440680449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",464,FALSE,FALSE,NA,NA
"415","‚Äú@MCW1: @JoelEmbiid you have serious issues bruh‚Äù BUT IM YOUR TEAMMATEÌ†ΩÌ∏©",FALSE,726,"MCW1",2014-09-13 03:24:58,FALSE,"510616715693404160","510630186917044224","155782494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",435,FALSE,FALSE,NA,NA
"416","Team bonding",FALSE,321,NA,2014-09-13 02:47:08,FALSE,NA,"510620665649823744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",81,FALSE,FALSE,NA,NA
"417","Love you bro.... Don't jump next time or ima dunk on you again @MCW1",FALSE,455,NA,2014-09-13 02:35:06,FALSE,NA,"510617638750674944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",290,FALSE,FALSE,NA,NA
"418","Pause the movie",FALSE,155,NA,2014-09-13 02:31:29,FALSE,NA,"510616730239258624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",42,FALSE,FALSE,NA,NA
"419","I'm a nut",FALSE,281,NA,2014-09-13 02:30:28,FALSE,NA,"510616471803011072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",180,FALSE,FALSE,NA,NA
"420","I forced it hahahaÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",FALSE,170,NA,2014-09-13 02:30:17,FALSE,NA,"510616425728593920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",40,FALSE,FALSE,NA,NA
"421","@MCW1 I'm not taking showers with you anymore.......",FALSE,900,"MCW1",2014-09-13 02:27:26,FALSE,"510615556664606720","510615707680534528","155782494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1053,FALSE,FALSE,NA,NA
"422","@MCW1 I'll do anything for you boo",FALSE,221,"MCW1",2014-09-13 01:55:25,FALSE,NA,"510607653345959940","155782494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",186,FALSE,FALSE,NA,NA
"423","@MCW1 USA is gonna lose",FALSE,60,"MCW1",2014-09-13 01:47:20,FALSE,"510602604364447745","510605618030587905","155782494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",47,FALSE,FALSE,NA,NA
"424","So I don't tweet for France today and they lose? Smh",FALSE,390,NA,2014-09-13 01:13:13,FALSE,NA,"510597033301143552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",159,FALSE,FALSE,NA,NA
"425","""Use your smile to change the world. Don't let the world change your smile""....... feel free to smile http://t.co/63pPRFtkHT",FALSE,1647,NA,2014-09-12 00:37:42,FALSE,NA,"510225706316742656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1117,FALSE,FALSE,NA,NA
"426","Training camp is right around the corner...... Living the American dream",FALSE,427,NA,2014-09-11 23:43:44,FALSE,NA,"510212124220866560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",83,FALSE,FALSE,NA,NA
"427","GOD IS GREAT #BeThankful",FALSE,804,NA,2014-09-11 22:45:29,FALSE,NA,"510197467024224256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",640,FALSE,FALSE,NA,NA
"428","Bonne nuit!!!!! Love y'all",FALSE,182,NA,2014-09-10 21:55:46,FALSE,NA,"509822566383751168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",108,FALSE,FALSE,NA,NA
"429","La France  va fesse les USA",FALSE,460,NA,2014-09-10 21:51:50,FALSE,NA,"509821576452521984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1218,FALSE,FALSE,NA,NA
"430","Spain-France&gt;&gt;&gt;&gt; that was a GREAT GAME #FIBAWorldCup2014",FALSE,440,NA,2014-09-10 21:43:48,FALSE,NA,"509819556559605760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",495,FALSE,FALSE,NA,NA
"431","Les fran√ßaises sont belles mhmm",FALSE,333,NA,2014-09-10 21:41:51,FALSE,NA,"509819063313653762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",682,FALSE,FALSE,NA,NA
"432","Spain is not unbeatable #GoFrance",FALSE,440,NA,2014-09-10 21:24:23,FALSE,NA,"509814667586580480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",483,FALSE,FALSE,NA,NA
"433","Turfu... √áa veut dire quoi? Booba et Benzema (2 favoris) utilisent √ßa tout le temps",FALSE,251,NA,2014-09-10 21:17:07,FALSE,NA,"509812838467375104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",621,FALSE,FALSE,NA,NA
"434","J'oublie d√©j√† le fran√ßais. La vielle ne sera pas contente",FALSE,125,NA,2014-09-10 21:12:08,FALSE,NA,"509811586052395008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",147,FALSE,FALSE,NA,NA
"435","Come on arr√™ter de bagarrer . La bagarre n'est pas bonne pour la sant√©",FALSE,96,NA,2014-09-10 21:06:35,FALSE,NA,"509810189193986048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",245,FALSE,FALSE,NA,NA
"436","Ma question pr√©f√©r√©e : qu'est-ce j'vais faire de tout cet oseille ? - Kalash",FALSE,194,NA,2014-09-10 20:57:54,FALSE,NA,"509808002673954817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",525,FALSE,FALSE,NA,NA
"437","‚Äú@MCW1: @JoelEmbiid Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏‚Äù Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑ and Cameroon",FALSE,211,"MCW1",2014-09-10 20:43:47,FALSE,"509803941945548800","509804452849930240","155782494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",193,FALSE,FALSE,NA,NA
"438","Aye je me suis peut √™tre tromp√©..... La France is balling",FALSE,202,NA,2014-09-10 20:40:16,FALSE,NA,"509803563993026560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",415,FALSE,FALSE,NA,NA
"439","Allez la France mais je crois que l'Espagne gagnera",FALSE,148,NA,2014-09-10 19:43:59,FALSE,NA,"509789400851812352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",307,FALSE,FALSE,NA,NA
"440","Cheers to the freaking weekend",FALSE,366,NA,2014-09-10 19:42:00,FALSE,NA,"509788903046672384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",162,FALSE,FALSE,NA,NA
"441","There is no other place like Kansas.... The atmosphere is crazy",FALSE,1307,NA,2014-09-09 20:10:01,FALSE,NA,"509433564682010624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",720,FALSE,FALSE,NA,NA
"442","Gotta bring back the goggles",FALSE,1223,NA,2014-09-09 20:00:08,FALSE,NA,"509431077380063233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",459,FALSE,FALSE,NA,NA
"443","@evan_manning5 y'all made me better haha #REDTEAM for life lol #Buckets too and offense only",FALSE,24,"evan5manning",2014-09-09 19:39:14,FALSE,"509425270164836353","509425818863681536","47466859","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3,FALSE,FALSE,NA,NA
"444","@evan_manning5 lol that's true tho.. I wasn't blocking a lot of shots and I was getting pushed haha",FALSE,15,"evan5manning",2014-09-09 19:36:28,FALSE,"509424761580298240","509425121644535808","47466859","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1,FALSE,FALSE,NA,NA
"445","Gotta dunk it Ì†ΩÌ∏°Ì†ΩÌ∏°",FALSE,266,NA,2014-09-09 19:33:45,FALSE,NA,"509424439042519040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",58,FALSE,FALSE,NA,NA
"446","I used to be bad at the beginning of the year. Got better",FALSE,311,NA,2014-09-09 19:30:40,FALSE,NA,"509423662991425536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",77,FALSE,FALSE,NA,NA
"447","Quit being sensitive",FALSE,399,NA,2014-09-09 19:25:26,FALSE,NA,"509422344574873601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",428,FALSE,FALSE,NA,NA
"448","Take advantage of everything",FALSE,306,NA,2014-09-09 19:22:39,FALSE,NA,"509421647301197824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",331,FALSE,FALSE,NA,NA
"449","There is no one enjoying life more than I #Blessed",FALSE,295,NA,2014-09-09 19:22:08,FALSE,NA,"509421513775517696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",116,FALSE,FALSE,NA,NA
"450","About to watch my college games #bored",FALSE,332,NA,2014-09-09 19:19:05,FALSE,NA,"509420747652341761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",32,FALSE,FALSE,NA,NA
"451","Off one leg though, wait til I get the second one good to go........",FALSE,360,NA,2014-09-09 01:56:54,FALSE,NA,"509158472899100672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",96,FALSE,FALSE,NA,NA
"452","Hitting the schmoney dance in these Philly streets #Catchabodyaboutaweekago http://t.co/mL1qcQkegS",FALSE,556,NA,2014-09-09 01:44:23,FALSE,NA,"509155321802403840",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JoelEmbiid",516,FALSE,FALSE,NA,NA
